age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,skill_moves
19,178,75,61,75,500000,2000,3
20,170,73,61,75,550000,2000,3
21,181,66,61,75,550000,4000,3
21,182,70,61,75,550000,4000,2
21,178,69,61,75,550000,2000,3
19,175,70,61,75,550000,500,3
21,175,74,61,75,550000,2000,3
20,179,70,61,75,550000,2000,2
21,176,62,61,75,525000,1000,2
20,188,81,61,75,550000,1000,3
21,167,62,61,75,550000,800,3
19,181,73,61,75,525000,950,2
20,197,81,61,75,475000,1000,1
19,170,60,61,75,550000,2000,3
19,182,78,61,75,550000,3000,2
20,172,64,61,75,550000,1000,3
17,175,68,61,75,500000,500,3
19,175,61,61,75,550000,3000,3
19,185,75,61,75,500000,900,2
19,178,66,61,75,550000,1000,2
19,175,66,61,75,525000,3000,2
20,174,69,61,75,0,0,2
20,175,75,61,75,550000,500,2
21,178,72,61,75,550000,6000,3
18,184,71,61,75,475000,500,2
18,183,75,61,75,475000,1000,3
18,181,70,61,75,500000,500,2
20,190,82,61,75,525000,500,2
19,171,61,61,75,550000,2000,2
18,173,63,61,75,475000,2000,2
19,172,70,61,75,550000,800,4
17,174,70,61,75,500000,2000,2
21,185,79,61,74,450000,500,2
21,185,73,61,74,450000,5000,2
21,184,78,61,74,500000,2000,2
21,183,76,61,74,500000,500,2
20,171,70,61,74,475000,7000,3
21,196,82,61,74,400000,3000,1
21,189,89,61,74,450000,600,2
21,178,65,61,74,450000,2000,2
21,178,64,61,74,475000,550,3
19,180,72,61,74,425000,2000,2
20,183,74,61,74,500000,800,3
21,175,68,61,74,475000,2000,3
19,173,58,61,74,425000,500,2
20,175,68,61,74,475000,1000,2
20,184,77,61,74,450000,1000,2
20,168,63,61,74,450000,800,2
20,185,75,61,74,500000,1000,3
21,187,80,61,74,400000,2000,1
20,178,72,61,74,475000,2000,2
20,189,80,61,74,475000,2000,3
21,178,71,61,74,500000,1000,3
19,173,65,61,74,475000,2000,2
20,175,65,61,74,450000,1000,2
19,188,82,61,74,425000,500,2
19,174,65,61,74,425000,650,2
18,189,77,61,74,450000,500,3
18,175,65,61,74,450000,500,2
19,183,75,61,74,425000,900,2
18,183,77,61,74,425000,2000,2
20,180,76,61,74,450000,2000,2
18,183,74,61,74,450000,500,2
19,187,79,61,74,475000,4000,2
21,180,75,61,74,400000,800,1
22,187,76,61,73,425000,5000,2
21,171,71,61,73,450000,1000,2
21,184,74,61,73,400000,4000,2
21,188,85,61,73,450000,1000,3
21,187,81,61,73,425000,2000,2
20,183,76,61,73,450000,1000,3
21,189,83,61,73,425000,2000,2
20,175,70,61,73,450000,750,3
21,180,76,61,73,450000,600,3
21,171,64,61,73,450000,2000,3
21,172,60,61,73,450000,3000,3
21,180,66,61,73,450000,1000,2
21,180,74,61,73,450000,2000,2
20,168,60,61,73,450000,2000,3
20,189,84,61,73,425000,1000,2
21,195,78,61,73,425000,6000,2
20,179,75,61,73,400000,800,2
19,182,72,61,73,400000,850,2
20,183,75,61,73,450000,800,3
20,173,68,61,73,450000,1000,3
21,179,68,61,73,450000,1000,3
20,180,67,61,73,450000,2000,2
21,176,69,61,73,450000,3000,3
21,179,74,61,73,450000,1000,3
20,181,78,61,73,375000,900,1
21,168,63,61,73,425000,500,2
19,187,75,61,73,350000,600,1
20,169,73,61,73,450000,3000,3
19,178,70,61,73,450000,3000,3
19,189,75,61,73,400000,950,2
19,186,78,61,73,400000,500,2
21,172,70,61,73,400000,600,2
19,175,68,61,73,425000,4000,2
20,172,66,61,73,400000,2000,2
21,164,63,61,73,450000,1000,3
20,180,75,61,73,450000,1000,2
19,180,70,61,73,425000,1000,2
20,175,67,61,73,425000,4000,2
22,175,66,61,72,425000,2000,2
23,177,75,61,72,400000,1000,2
23,185,75,61,72,400000,2000,2
22,180,70,61,72,425000,2000,2
21,190,85,61,72,350000,500,1
22,183,85,61,72,400000,2000,2
21,191,82,61,72,425000,5000,2
21,191,90,61,72,400000,4000,2
21,178,71,61,72,425000,2000,3
21,179,76,61,72,400000,1000,2
21,180,73,61,72,400000,2000,2
22,187,80,61,72,425000,2000,3
21,166,65,61,72,425000,750,3
21,179,78,61,72,400000,3000,2
22,182,73,61,72,425000,4000,3
23,190,79,61,72,400000,4000,2
20,184,82,61,72,350000,850,1
21,180,71,61,72,425000,2000,2
20,177,75,61,72,450000,2000,2
20,170,68,61,72,425000,2000,2
19,178,73,61,72,425000,1000,3
20,175,67,61,72,425000,2000,3
20,195,84,61,72,350000,2000,1
21,177,77,61,72,450000,1000,2
22,170,62,61,72,400000,5000,2
23,184,65,61,72,400000,5000,2
20,188,80,61,72,450000,2000,2
21,183,75,61,72,450000,1000,2
21,179,72,61,72,450000,2000,2
21,173,69,61,72,400000,1000,2
21,178,70,61,72,425000,1000,3
20,181,72,61,72,400000,5000,2
19,185,70,61,72,375000,800,2
21,179,70,61,72,400000,700,2
20,182,75,61,72,425000,2000,2
21,184,74,61,72,400000,950,2
22,179,73,61,72,400000,3000,2
20,181,70,61,72,400000,1000,2
21,175,69,61,72,425000,500,2
20,170,65,61,72,425000,2000,2
21,186,76,61,72,450000,2000,3
22,175,68,61,72,425000,1000,2
22,185,73,61,72,400000,1000,2
20,186,85,61,72,400000,3000,2
20,185,78,61,72,400000,4000,2
22,176,71,61,72,400000,1000,2
19,186,74,61,72,375000,950,2
20,175,72,61,72,425000,2000,2
22,178,73,61,72,400000,500,2
22,180,76,61,71,400000,2000,3
22,187,70,61,71,325000,600,1
23,197,91,61,71,325000,1000,1
23,188,70,61,71,325000,700,1
22,192,73,61,71,325000,1000,1
22,180,70,61,71,400000,1000,3
22,193,79,61,71,325000,3000,1
21,175,74,61,71,425000,3000,3
22,194,88,61,71,375000,3000,2
22,184,76,61,71,400000,900,2
22,185,80,61,71,400000,2000,3
23,185,82,61,71,375000,1000,2
20,178,68,61,71,400000,1000,2
21,183,70,61,71,400000,2000,3
22,184,81,61,71,325000,2000,1
22,170,66,61,71,400000,4000,2
23,185,74,61,71,375000,5000,2
20,180,66,61,71,375000,1000,2
20,180,73,61,71,375000,1000,2
20,183,82,61,71,425000,650,3
20,184,77,61,71,375000,1000,2
22,189,80,61,71,400000,2000,2
21,173,70,61,71,400000,1000,3
22,188,81,61,71,375000,3000,2
20,188,82,61,71,400000,1000,2
22,174,68,61,71,375000,3000,2
20,191,80,61,71,375000,2000,2
21,182,80,61,71,375000,550,2
21,187,77,61,71,425000,1000,2
21,180,74,61,71,375000,1000,2
21,193,91,61,71,375000,1000,2
21,180,79,61,71,375000,1000,2
20,174,67,61,71,375000,4000,2
20,169,60,61,71,400000,500,2
20,175,80,61,71,425000,500,2
21,193,80,61,71,375000,700,2
19,184,79,61,71,375000,2000,2
21,180,65,61,71,400000,800,2
22,175,70,61,71,400000,2000,3
21,183,73,61,71,400000,850,3
21,188,82,61,71,375000,1000,2
19,192,83,61,71,350000,1000,2
17,173,71,61,71,325000,500,2
22,173,64,61,70,375000,2000,3
23,176,67,61,70,375000,1000,2
24,181,81,61,70,350000,500,2
22,172,75,61,70,375000,2000,2
22,174,77,61,70,400000,3000,3
22,179,76,61,70,350000,3000,2
22,189,74,61,70,300000,1000,1
21,183,78,61,70,350000,1000,2
22,187,78,61,70,400000,850,2
23,173,66,61,70,400000,500,2
23,168,58,61,70,375000,5000,3
22,185,70,61,70,350000,1000,2
21,177,73,61,70,350000,1000,2
22,167,60,61,70,375000,3000,2
23,190,78,61,70,350000,2000,2
23,188,78,61,70,350000,2000,2
22,170,67,61,70,375000,1000,2
22,184,72,61,70,400000,1000,3
21,178,66,61,70,375000,700,2
22,177,77,61,70,400000,1000,2
23,176,61,61,70,375000,2000,2
21,171,69,61,70,400000,600,2
22,180,72,61,70,350000,750,3
23,178,70,61,70,350000,5000,2
23,193,87,61,70,350000,550,2
22,187,75,61,70,300000,650,1
22,177,73,61,70,400000,1000,2
21,196,87,61,70,350000,2000,2
20,186,75,61,70,350000,650,2
21,185,80,61,70,400000,2000,2
22,175,71,61,70,350000,7000,2
21,171,65,61,70,400000,2000,3
21,186,80,61,70,400000,3000,2
20,164,68,61,70,375000,500,2
20,170,69,61,70,375000,500,2
21,177,59,61,70,350000,2000,2
21,161,59,61,70,400000,500,2
23,187,74,61,70,350000,500,2
23,165,58,61,70,400000,500,2
21,166,62,61,70,400000,500,3
22,185,79,61,70,350000,1000,2
23,177,60,61,70,400000,2000,2
21,180,76,61,70,400000,500,2
20,174,68,61,70,350000,500,2
21,185,75,61,70,350000,2000,2
20,191,88,61,70,400000,2000,2
22,186,75,61,70,300000,900,1
21,188,76,61,70,350000,500,2
21,176,69,61,70,400000,2000,3
20,187,85,61,70,350000,1000,2
21,192,87,61,70,300000,4000,1
23,182,72,61,69,375000,2000,2
23,180,73,61,69,325000,3000,2
23,188,76,61,69,325000,2000,2
22,193,89,61,69,375000,3000,3
23,191,80,61,69,275000,4000,1
23,175,69,61,69,375000,1000,3
23,190,81,61,69,275000,900,1
22,188,79,61,69,275000,500,1
23,176,68,61,69,375000,5000,2
24,187,88,61,69,275000,1000,1
23,186,78,61,69,325000,3000,2
23,181,80,61,69,325000,2000,2
23,184,75,61,69,375000,1000,2
23,178,69,61,69,275000,2000,1
22,178,70,61,69,350000,500,2
21,185,80,61,69,350000,550,2
21,191,85,61,69,350000,1000,2
23,180,72,61,69,325000,2000,2
22,184,70,61,69,325000,2000,2
22,192,90,61,69,325000,850,2
22,178,74,61,69,325000,2000,2
22,195,82,61,69,375000,2000,2
20,177,74,61,69,375000,1000,2
20,189,85,61,69,350000,1000,2
23,175,65,61,69,375000,1000,2
22,185,78,61,69,375000,2000,3
24,196,90,61,69,275000,500,1
22,187,72,61,69,375000,2000,3
23,186,80,61,69,325000,500,2
22,174,72,61,69,325000,500,2
23,180,84,61,69,375000,500,2
22,182,77,61,69,325000,1000,2
21,173,72,61,69,350000,500,2
21,177,68,61,69,375000,6000,2
21,178,77,61,69,375000,2000,3
22,183,70,61,69,325000,950,2
22,192,82,61,69,325000,500,2
20,180,72,61,69,325000,3000,2
22,175,69,61,69,375000,1000,2
20,187,80,61,69,350000,1000,2
23,183,72,61,68,350000,2000,3
23,172,72,61,68,350000,3000,2
23,182,78,61,68,350000,3000,2
24,183,78,61,68,350000,3000,2
23,198,100,61,68,325000,2000,2
23,178,64,61,68,350000,2000,2
23,185,72,61,68,350000,2000,2
24,180,70,61,68,325000,900,2
23,183,77,61,68,350000,2000,2
23,190,80,61,68,325000,500,2
22,186,71,61,68,325000,2000,2
22,176,65,61,68,350000,2000,2
22,185,80,61,68,325000,850,2
22,190,84,61,68,325000,3000,2
23,174,63,61,68,325000,700,2
22,184,75,61,68,350000,1000,2
23,180,79,61,68,350000,3000,2
24,179,75,61,68,350000,3000,2
24,186,74,61,68,350000,1000,2
22,177,70,61,68,350000,2000,2
22,180,75,61,68,350000,3000,3
24,193,82,61,68,325000,1000,2
23,195,85,61,68,325000,800,2
22,182,73,61,68,325000,850,2
24,177,67,61,68,350000,4000,3
21,178,82,61,68,325000,1000,2
23,183,72,61,68,325000,1000,2
22,178,75,61,68,350000,1000,2
23,180,75,61,68,350000,1000,2
21,185,82,61,68,325000,500,2
24,193,84,61,68,325000,2000,2
24,176,76,61,68,325000,950,2
24,177,73,61,68,350000,2000,3
22,171,68,61,68,350000,500,3
23,179,73,61,68,325000,500,2
22,176,63,61,68,350000,500,2
19,177,63,61,68,350000,500,2
24,180,77,61,68,325000,500,2
25,176,73,61,68,325000,600,2
24,180,78,61,68,325000,500,2
24,175,67,61,68,350000,1000,2
24,186,80,61,68,325000,700,2
23,182,73,61,68,350000,550,2
21,160,57,61,68,325000,500,2
22,190,83,61,68,350000,500,2
23,188,83,61,68,350000,500,2
21,183,78,61,68,325000,2000,2
24,184,82,61,68,325000,900,2
21,170,68,61,68,350000,2000,2
20,174,70,61,68,350000,2000,2
21,190,79,61,68,350000,1000,2
23,193,80,61,68,325000,2000,2
21,188,84,61,68,325000,1000,2
22,181,74,61,68,350000,2000,3
22,180,72,61,68,350000,2000,2
24,186,71,61,67,250000,2000,1
25,196,80,61,67,250000,8000,1
24,171,61,61,67,350000,4000,3
24,191,70,61,67,250000,900,1
25,174,74,61,67,300000,600,2
23,182,69,61,67,300000,2000,2
24,179,70,61,67,300000,2000,2
24,183,76,61,67,300000,950,2
24,176,70,61,67,325000,950,2
24,179,72,61,67,350000,2000,3
22,181,70,61,67,300000,2000,2
23,169,62,61,67,350000,2000,3
24,178,72,61,67,300000,5000,2
22,172,66,61,67,350000,7000,2
24,174,68,61,67,350000,4000,3
23,168,62,61,67,350000,2000,3
23,183,75,61,67,350000,2000,2
22,182,68,61,67,350000,950,2
22,178,73,61,67,300000,1000,2
23,181,76,61,67,300000,1000,2
23,194,80,61,67,300000,500,2
23,180,75,61,67,350000,1000,3
23,176,65,61,67,350000,2000,3
23,187,80,61,67,300000,500,2
23,168,70,61,67,325000,500,2
23,175,75,61,67,350000,500,2
25,191,81,61,67,250000,500,1
25,180,78,61,67,300000,500,2
24,184,73,61,67,250000,500,1
23,175,69,61,67,350000,500,3
23,172,70,61,67,300000,500,2
22,176,79,61,67,300000,500,2
24,183,75,61,67,300000,500,2
25,187,78,61,67,250000,600,1
23,184,75,61,67,350000,2000,2
23,176,68,61,67,350000,1000,2
22,183,75,61,67,325000,900,2
26,183,71,61,66,240000,2000,1
24,179,74,61,66,350000,2000,2
24,173,88,61,66,350000,1000,3
25,189,93,61,66,300000,550,2
25,196,100,61,66,300000,3000,2
24,188,73,61,66,250000,2000,1
25,180,78,61,66,325000,1000,3
25,176,70,61,66,300000,1000,2
25,182,75,61,66,300000,2000,2
24,199,93,61,66,300000,2000,2
24,175,68,61,66,325000,2000,2
24,175,70,61,66,325000,3000,3
24,172,71,61,66,325000,1000,3
24,196,84,61,66,250000,1000,1
26,196,88,61,66,240000,2000,1
23,188,71,61,66,325000,3000,2
24,168,72,61,66,300000,1000,2
26,185,80,61,66,300000,1000,2
24,181,73,61,66,325000,4000,3
25,183,78,61,66,350000,2000,3
25,195,90,61,66,250000,750,1
24,173,68,61,66,325000,950,3
24,183,76,61,66,300000,1000,3
25,188,77,61,66,350000,2000,2
23,197,93,61,66,250000,2000,1
24,178,65,61,66,325000,3000,3
25,187,81,61,66,250000,1000,1
24,181,74,61,66,350000,500,2
24,188,78,61,66,300000,1000,2
24,183,64,61,66,300000,2000,2
21,170,60,61,66,350000,500,3
23,178,78,61,66,300000,500,2
24,178,77,61,66,300000,500,2
25,170,68,61,66,300000,500,3
24,179,76,61,66,300000,900,3
24,177,73,61,66,300000,750,2
25,180,73,61,66,300000,500,2
22,171,64,61,66,325000,500,2
25,168,68,61,66,300000,500,3
23,177,71,61,66,325000,900,3
23,186,75,61,66,350000,3000,2
25,186,80,61,66,300000,2000,2
25,182,85,61,65,325000,900,3
26,185,75,61,65,275000,850,2
25,183,76,61,65,275000,2000,3
24,184,75,61,65,325000,850,3
27,191,85,61,65,230000,2000,1
25,175,73,61,65,325000,500,2
23,175,71,61,65,325000,2000,3
24,178,75,61,65,325000,600,3
24,195,90,61,65,300000,2000,2
27,178,80,61,65,230000,2000,1
25,187,82,61,65,240000,2000,1
25,182,73,61,65,275000,1000,2
26,191,84,61,65,275000,2000,2
25,182,71,61,65,325000,500,3
25,180,78,61,65,300000,500,2
25,190,82,61,65,300000,500,2
26,178,72,61,65,300000,500,2
26,191,86,61,65,275000,950,2
25,197,92,61,65,300000,2000,2
25,181,80,61,65,275000,1000,2
25,181,76,61,64,325000,2000,2
27,186,74,61,64,220000,5000,1
25,181,74,61,64,325000,4000,3
27,188,78,61,64,275000,800,2
26,185,75,61,64,275000,500,3
28,184,85,61,64,230000,1000,1
25,187,75,61,64,325000,3000,3
26,185,78,61,64,325000,500,2
26,183,71,61,64,300000,800,2
24,188,74,61,64,275000,2000,2
24,181,78,61,64,275000,2000,2
26,192,87,61,64,275000,750,2
25,178,71,61,64,325000,2000,2
25,176,72,61,64,275000,850,2
25,178,74,61,64,275000,550,3
28,191,88,61,64,230000,900,1
26,180,72,61,64,325000,1000,3
25,187,79,61,64,325000,1000,2
25,188,88,61,64,325000,1000,2
25,167,63,61,64,325000,4000,3
28,191,93,61,64,230000,1000,1
24,180,73,61,64,275000,2000,2
26,186,80,61,64,275000,600,2
23,175,68,61,64,325000,900,3
25,182,84,61,64,300000,4000,2
26,175,59,61,64,300000,2000,2
25,196,92,61,64,275000,1000,2
26,177,68,61,64,300000,1000,2
25,171,67,61,64,325000,4000,3
27,192,80,61,64,220000,1000,1
27,201,85,61,64,220000,1000,1
26,192,84,61,64,275000,950,2
25,193,81,61,64,325000,1000,2
25,189,70,61,64,275000,1000,2
25,175,68,61,64,325000,2000,3
26,178,75,61,64,275000,650,2
25,183,70,61,64,325000,2000,3
26,172,71,61,64,325000,500,2
25,178,75,61,64,325000,500,2
27,178,77,61,64,275000,2000,2
26,180,76,61,64,325000,500,2
27,181,80,61,64,275000,500,2
25,186,92,61,64,325000,2000,2
25,190,76,61,64,325000,2000,2
28,191,84,61,63,250000,2000,2
28,185,83,61,63,250000,2000,2
27,185,79,61,63,275000,600,2
27,189,87,61,63,275000,1000,2
26,174,69,61,63,275000,1000,2
28,193,85,61,63,250000,800,2
25,181,80,61,63,220000,2000,1
25,191,77,61,63,325000,3000,2
26,179,69,61,63,300000,2000,2
26,182,75,61,63,275000,3000,2
27,186,75,61,63,210000,2000,1
27,187,84,61,63,275000,2000,2
26,177,72,61,63,275000,6000,2
28,191,87,61,63,220000,1000,1
25,183,75,61,63,275000,650,2
25,187,83,61,63,275000,850,2
26,183,79,61,63,220000,1000,1
28,185,86,61,63,250000,1000,2
27,182,75,61,63,275000,3000,2
26,191,83,61,63,300000,1000,2
26,179,75,61,63,300000,1000,3
25,180,79,61,63,300000,500,2
27,179,75,61,63,275000,500,2
24,172,73,61,63,300000,500,2
26,178,70,61,63,275000,500,3
26,173,68,61,63,300000,500,3
26,175,69,61,63,275000,500,2
27,180,75,61,63,275000,1000,2
27,174,72,61,63,275000,500,2
28,184,84,61,63,250000,2000,2
28,197,84,61,62,210000,2000,1
26,179,76,61,62,300000,2000,2
27,169,63,61,62,275000,2000,2
27,187,84,61,62,300000,750,3
26,191,74,61,62,250000,3000,2
27,185,69,61,62,300000,3000,4
27,180,79,61,62,250000,13000,3
27,175,75,61,62,275000,2000,2
27,188,83,61,62,300000,1000,2
27,191,70,61,62,300000,4000,3
26,185,80,61,62,300000,2000,2
27,180,73,61,62,250000,950,2
26,180,80,61,62,300000,2000,3
27,182,82,61,62,200000,850,1
26,178,68,61,62,300000,600,3
25,183,78,61,62,250000,2000,2
27,185,75,61,62,300000,1000,2
25,179,73,61,62,250000,850,2
27,191,89,61,62,300000,500,2
27,187,81,61,62,250000,3000,2
29,188,78,61,62,240000,3000,2
27,188,80,61,62,275000,3000,3
27,183,79,61,62,250000,3000,2
28,184,79,61,62,250000,2000,2
27,182,84,61,62,250000,2000,2
28,186,77,61,62,250000,2000,2
25,173,65,61,62,300000,2000,3
26,177,70,61,62,250000,4000,2
26,180,72,61,62,300000,800,3
30,190,86,61,62,200000,1000,1
26,185,76,61,62,300000,550,3
27,179,75,61,62,300000,3000,2
28,182,75,61,62,250000,900,2
26,184,74,61,62,300000,2000,2
26,170,69,61,62,0,0,2
29,188,87,61,62,200000,500,1
26,171,68,61,62,300000,1000,2
27,185,84,61,62,250000,500,2
27,189,83,61,62,250000,500,2
25,180,75,61,62,250000,600,2
28,187,90,61,62,250000,500,2
26,180,77,61,62,250000,500,2
30,182,82,61,62,200000,500,1
35,191,85,61,61,70000,3000,1
37,188,80,61,61,25000,500,1
39,175,66,61,61,70000,650,3
36,183,83,61,61,50000,1000,2
37,178,68,61,61,80000,1000,2
32,187,91,61,61,160000,800,2
34,186,83,61,61,110000,3000,1
33,184,77,61,61,120000,2000,2
36,188,86,61,61,50000,550,2
32,173,71,61,61,200000,3000,2
33,173,75,61,61,120000,650,2
34,181,75,61,61,90000,800,2
34,190,77,61,61,110000,2000,1
33,188,78,61,61,160000,3000,2
35,183,77,61,61,80000,750,2
34,189,73,61,61,90000,2000,2
34,188,78,61,61,130000,700,2
29,181,80,61,61,250000,600,3
32,181,75,61,61,190000,2000,3
31,186,75,61,61,190000,2000,2
32,168,64,61,61,200000,1000,2
29,183,76,61,61,210000,2000,2
36,189,87,61,61,80000,600,2
30,185,78,61,61,170000,2000,1
37,193,88,61,61,25000,1000,1
32,186,79,61,61,150000,2000,1
30,184,79,61,61,240000,1000,2
30,188,77,61,61,200000,2000,2
31,183,83,61,61,180000,2000,2
30,177,73,61,61,200000,2000,2
31,172,76,61,61,220000,550,2
29,178,81,61,61,210000,2000,2
29,188,89,61,61,240000,3000,2
32,183,77,61,61,200000,2000,2
31,178,70,61,61,190000,1000,2
31,196,87,61,61,220000,1000,2
30,186,84,61,61,240000,1000,3
28,178,70,61,61,220000,3000,3
28,188,78,61,61,250000,8000,2
32,176,76,61,61,200000,500,2
28,188,78,61,61,220000,1000,2
36,176,67,61,61,80000,500,3
29,180,76,61,61,250000,3000,3
29,169,66,61,61,250000,850,3
28,175,75,61,61,250000,3000,2
31,184,82,61,61,230000,750,2
31,180,74,61,61,180000,2000,3
28,188,78,61,61,250000,2000,2
29,190,86,61,61,250000,1000,3
32,188,82,61,61,200000,900,2
30,188,94,61,61,170000,1000,1
30,176,67,61,61,210000,650,2
29,191,90,61,61,250000,1000,2
28,180,75,61,61,220000,3000,2
27,173,70,61,61,275000,3000,3
32,189,85,61,61,150000,800,1
28,175,70,61,61,250000,1000,3
30,174,69,61,61,210000,4000,2
32,167,59,61,61,160000,3000,2
31,185,77,61,61,190000,3000,2
30,176,67,61,61,200000,3000,2
32,179,69,61,61,160000,3000,2
28,189,85,61,61,250000,800,2
30,178,75,61,61,240000,500,3
30,181,77,61,61,200000,4000,2
27,172,75,61,61,275000,2000,2
30,185,80,61,61,230000,1000,3
28,188,85,61,61,220000,950,3
29,184,80,61,61,220000,1000,2
29,184,74,61,61,250000,1000,3
33,183,76,61,61,120000,2000,2
29,180,77,61,61,210000,3000,2
30,171,66,61,61,240000,2000,3
29,184,73,61,61,210000,2000,3
30,191,80,61,61,240000,3000,2
30,187,72,61,61,230000,2000,2
28,182,80,61,61,250000,500,3
33,172,65,61,61,150000,3000,3
27,175,68,61,61,275000,950,2
29,190,75,61,61,210000,3000,2
28,167,62,61,61,250000,4000,3
33,178,68,61,61,110000,2000,2
37,188,88,61,61,25000,1000,1
29,175,70,61,61,250000,2000,3
30,177,78,61,61,230000,650,3
34,180,73,61,61,90000,500,2
29,184,82,61,61,210000,500,2
29,185,83,61,61,210000,3000,2
31,175,72,61,61,220000,3000,2
27,181,76,61,61,220000,3000,2
31,185,80,61,61,160000,500,1
27,175,65,61,61,275000,5000,3
20,188,80,61,61,250000,2000,2
29,183,79,61,61,250000,500,2
33,190,82,61,61,140000,950,1
31,185,80,61,61,160000,2000,1
29,178,78,61,61,210000,600,2
34,172,68,61,61,120000,1000,2
30,184,79,61,61,200000,2000,2
30,188,78,61,61,200000,1000,2
32,176,73,61,61,160000,3000,2
28,187,82,61,61,250000,3000,2
39,187,79,61,61,25000,500,1
28,185,82,61,61,250000,3000,2
30,182,73,61,61,240000,2000,3
29,178,75,61,61,250000,2000,3
33,190,77,61,61,120000,500,2
29,180,72,61,61,210000,3000,2
27,194,83,61,61,275000,2000,2
31,180,72,61,61,180000,3000,2
29,182,72,61,61,240000,4000,2
30,183,74,61,61,170000,700,1
28,182,74,61,61,250000,1000,3
31,193,88,61,61,190000,2000,2
27,183,80,61,61,275000,1000,2
31,174,65,61,61,180000,650,2
27,178,76,61,61,275000,2000,3
30,185,85,61,61,200000,800,2
30,185,84,61,61,240000,2000,2
33,168,64,61,61,110000,2000,2
27,177,70,61,61,275000,2000,3
35,191,89,61,61,70000,1000,1
22,181,78,61,61,275000,500,2
34,189,79,61,61,0,0,2
32,178,70,61,61,0,0,3
28,173,65,61,61,0,0,3
31,181,76,61,61,230000,500,2
30,181,74,61,61,200000,1000,2
27,174,66,61,61,275000,500,2
40,184,78,61,61,25000,500,1
28,172,64,61,61,250000,1000,2
27,180,82,61,61,275000,500,2
28,168,63,61,61,250000,500,2
42,187,82,61,61,25000,500,1
39,180,80,61,61,35000,500,2
33,176,70,61,61,120000,500,2
33,183,80,61,61,120000,500,2
29,168,65,61,61,210000,500,2
29,178,76,61,61,210000,500,3
35,181,72,61,61,70000,500,1
32,188,70,61,61,160000,500,2
28,173,70,61,61,250000,500,2
31,189,83,61,61,190000,500,2
28,189,86,61,61,220000,950,2
30,181,81,61,61,200000,2000,2
31,182,79,61,61,190000,1000,2
28,176,71,61,61,250000,2000,3
28,172,71,61,61,220000,1000,2
28,188,76,61,61,250000,3000,2
29,179,70,61,61,250000,1000,2
17,187,76,60,86,425000,500,2
18,189,78,60,82,400000,500,1
18,193,70,60,82,450000,3000,2
18,172,71,60,82,475000,500,3
18,172,72,60,82,475000,5000,2
18,185,75,60,81,450000,750,2
18,180,70,60,81,400000,500,1
18,177,75,60,81,475000,2000,3
18,177,72,60,81,475000,600,2
19,179,79,60,80,450000,2000,3
18,187,74,60,80,400000,650,2
18,178,70,60,80,400000,3000,3
19,176,76,60,80,450000,4000,3
19,167,59,60,80,450000,2000,2
18,179,70,60,80,425000,4000,3
18,186,78,60,80,400000,1000,2
19,165,67,60,80,450000,950,2
17,174,70,60,80,425000,2000,2
18,188,75,60,80,425000,1000,3
18,181,72,60,80,400000,500,2
18,183,75,60,79,425000,1000,3
17,185,70,60,79,400000,500,3
17,175,64,60,79,400000,500,2
19,195,83,60,79,375000,1000,1
